"name","address","lat","lng"
"サンマルクカフェ 北習志野店","〒274-0063  千葉県船橋市習志野台2-1-6","35.7219199","140.0420976"
"サンマルクカフェ シャポー船橋店","〒273-0005  千葉県船橋市本町7-1-1シャポー船橋B1","35.7016433","139.9845349"
"サンマルクカフェ 船橋北口店","〒273-0005  千葉県船橋市本町5-4-5","35.7028048","139.986112"
"サンマルクカフェ 松戸店","〒271-0092  千葉県松戸市松戸1305-1林ビル","35.7831044","139.8993363"
"サンマルクカフェ イオンモール成田店","〒286-0029  千葉県成田市ウィング土屋24","35.795833","140.3176162"
"サンマルクカフェ イオンタウンユーカリが丘店","〒285-0850  千葉県佐倉市西ユーカリが丘6丁目12番地3　東館","35.7271755","140.1522986"
"サンマルクカフェ モリシア津田沼店","〒275-0026  千葉県習志野市谷津1-16-1モリシア津田沼2F","35.6898479","140.0191567"
"サンマルクカフェ 柏駅東口店","〒277-0005  千葉県柏市柏1-4-27","35.8612967","139.972262"
"サンマルクカフェ ららぽーと柏の葉店","〒277-8518  千葉県柏市若柴175","35.8949105","139.9515097"
"サンマルクカフェ ユニモちはら台店","〒290-0143  千葉県市原市ちはら台西3-4","35.5281764","140.1707597"
"サンマルクカフェ ユアエルム八千代台店","〒276-0032  千葉県八千代市八千代台東一丁目1番10号","35.7002542","140.0914582"
"サンマルクカフェ イオン千葉ニュータウン店","〒270-1350  千葉県印西市中央北3-2","35.8026106","140.1111848"
"サンマルクカフェ ビッグホップガーデンモール印西店","〒270-1335  千葉県印西市原1-2","35.8031274","140.1624894"
"サンマルクカフェ 飯田橋東口店","〒102-0072  東京都千代田区飯田橋4-6-10","35.7008795","139.7470426"
"サンマルクカフェ 神田北口店","〒101-0045  東京都千代田区神田鍛冶町3-3-31鍛冶町ベストビル","35.6932124","139.770739"
"サンマルクカフェ 神田西口店","〒101-0047  東京都千代田区内神田3-12-10神田西口駅前共同ビル1F","35.69115900000001","139.770203"
"サンマルクカフェ 神田東口店","〒101-0044  東京都千代田区鍛冶町2-2-9第二登栄ビル1F","35.6915634","139.7715607"
"サンマルクカフェ 神保町すずらん通り店","〒101-0051  東京都千代田区神田神保町1-5-1","35.6956944","139.7593864"
"サンマルクカフェ 水道橋東口店","〒101-0061  東京都千代田区三崎町2-9-2","35.7009325","139.7549698"
"サンマルクカフェ 竹橋パレスサイドビル店","〒100-0003  東京都千代田区一ツ橋1-1-1パレスサイドビル","35.6909808","139.7567649"
"サンマルクカフェ 東京都有楽町ビル店","〒100-0006  東京都千代田区有楽町1-10-1有楽町ビルB1","35.675027","139.761712"
"サンマルクカフェ 半蔵門店","〒102-0083  東京都千代田区麹町2-7半蔵門ビル","35.6836411","139.7413724"
"サンマルクカフェ 丸の内新東京ビル店","〒100-0005  東京都千代田区丸の内3-3-1新東京ビル","35.677514","139.7624926"
"サンマルクカフェ 明治大学グローバルフロント店","〒101-0062  東京都千代田区神田駿河台2-1","35.6993857","139.7622139"
"サンマルクカフェ 銀座みゆき通り店","〒104-0061  東京都中央区銀座6-12-1第二寿ビル1F","35.669453","139.765068"
"サンマルクカフェ 小伝馬町駅前店","〒103-0001  東京都中央区日本橋小伝馬町3-8田中ビル","35.6907607","139.7781579"
"サンマルクカフェ 日本橋八重洲通り店","〒103-0027  東京都中央区日本橋3-5-15ニッセイ同和損保 日本橋本社ビル","35.679402","139.772153"
"サンマルクカフェ 晴海トリトン店","〒104-0053  東京都中央区晴海1-8-16晴海トリトン2F","35.6574706","139.7823685"
"サンマルクカフェ 赤坂外堀通り店","〒107-0052  東京都港区赤坂3-2-2日総第24ビル","35.6762635","139.7372411"
"サンマルクカフェ 慶応三田店","〒108-0014  東京都港区芝5-25-11","35.6479997","139.7456112"
"サンマルクカフェ 汐留店","〒105-0021  東京都港区東新橋1-9-1東京汐留ビルディング ペディ汐留2F","35.6630867","139.7607847"
"サンマルクカフェ 品川インターシティ店","〒108-0075  東京都港区港南2-15-2品川インターシティS＆R棟2F","35.6267899","139.74211"
"サンマルクカフェ 飯田橋東口店","〒102-0072  東京都千代田区飯田橋4-6-10","35.7008795","139.7470426"
"サンマルクカフェ 神田北口店","〒101-0045  東京都千代田区神田鍛冶町3-3-31鍛冶町ベストビル","35.6932124","139.770739"
"サンマルクカフェ 神田西口店","〒101-0047  東京都千代田区内神田3-12-10神田西口駅前共同ビル1F","35.69115900000001","139.770203"
"サンマルクカフェ 神田東口店","〒101-0044  東京都千代田区鍛冶町2-2-9第二登栄ビル1F","35.6915634","139.7715607"
